duration,month,hour,day_of_week,user_type
34.05,3,17,Saturday,Customer
18.36666667,3,17,Saturday,Customer
11.01666667,3,17,Saturday,Subscriber
6.233333333,3,17,Saturday,Subscriber
19.3,3,16,Saturday,Customer
40.13333333,3,16,Saturday,Subscriber
9.9,3,16,Saturday,Subscriber
10.3,3,16,Saturday,Customer
4.733333333,3,16,Saturday,Subscriber
2.133333333,3,16,Saturday,Subscriber
56.01666667,3,16,Saturday,Customer
29.33333333,3,16,Saturday,Customer
43.73333333,3,16,Saturday,Customer
16.08333333,3,16,Saturday,Customer
9.35,3,16,Saturday,Subscriber
5.983333333,3,16,Saturday,Subscriber
5.783333333,3,16,Saturday,Subscriber
13.73333333,3,16,Saturday,Subscriber
20.95,3,16,Saturday,Customer
6.1,3,16,Saturday,Subscriber
21.35,3,16,Saturday,Customer
2.65,3,16,Saturday,Subscriber
19.83333333,3,16,Saturday,Subscriber
19.36666667,3,15,Saturday,Customer
8.633333333,3,15,Saturday,Subscriber
3.25,3,15,Saturday,Subscriber
25.43333333,3,15,Saturday,Subscriber
6.766666667,3,15,Saturday,Subscriber
24.28333333,3,15,Saturday,Subscriber
52.11666667,3,15,Saturday,Customer
15.05,3,15,Saturday,Customer
15.6,3,15,Saturday,Customer
11.31666667,3,15,Saturday,Customer
20.98333333,3,15,Saturday,Customer
22.91666667,3,15,Saturday,Customer
214.0166667,3,15,Saturday,Customer
19.8,3,15,Saturday,Customer
20.63333333,3,15,Saturday,Subscriber
6.466666667,3,15,Saturday,Subscriber
11.06666667,3,15,Saturday,Subscriber
23.85,3,14,Saturday,Subscriber
1.333333333,3,14,Saturday,Customer
14.9,3,14,Saturday,Customer
32,3,14,Saturday,Customer
16.01666667,3,14,Saturday,Subscriber
9.45,3,14,Saturday,Subscriber
23.4,3,14,Saturday,Subscriber
23.23333333,3,14,Saturday,Subscriber
43.61666667,3,14,Saturday,Customer
18.13333333,3,14,Saturday,Customer
25.11666667,3,14,Saturday,Subscriber
25.26666667,3,14,Saturday,Subscriber
17.05,3,13,Saturday,Customer
24.1,3,13,Saturday,Customer
25.21666667,3,13,Saturday,Customer
14.53333333,3,13,Saturday,Subscriber
30.2,3,13,Saturday,Customer
19.23333333,3,13,Saturday,Subscriber
30.05,3,13,Saturday,Customer
2.933333333,3,13,Saturday,Subscriber
21.71666667,3,13,Saturday,Subscriber
22.53333333,3,13,Saturday,Subscriber
22.4,3,13,Saturday,Customer
30.25,3,13,Saturday,Customer
21.45,3,13,Saturday,Subscriber
22.63333333,3,13,Saturday,Customer
11.65,3,13,Saturday,Subscriber
9.966666667,3,13,Saturday,Subscriber
12.55,3,13,Saturday,Customer
28.3,3,13,Saturday,Customer
2.366666667,3,12,Saturday,Subscriber
28.38333333,3,12,Saturday,Subscriber
6.266666667,3,12,Saturday,Subscriber
16.66666667,3,12,Saturday,Customer
13.23333333,3,12,Saturday,Subscriber
4.266666667,3,12,Saturday,Subscriber
10.75,3,12,Saturday,Subscriber
23.58333333,3,12,Saturday,Customer
35.41666667,3,12,Saturday,Customer
4.2,3,12,Saturday,Subscriber
1.483333333,3,12,Saturday,Subscriber
3.7,3,12,Saturday,Subscriber
21.35,3,12,Saturday,Subscriber
25.65,3,12,Saturday,Customer
14.28333333,3,12,Saturday,Customer
9.583333333,3,12,Saturday,Customer
12.03333333,3,12,Saturday,Subscriber
16.53333333,3,12,Saturday,Subscriber
76.88333333,3,12,Saturday,Customer
27.63333333,3,11,Saturday,Customer
11.58333333,3,11,Saturday,Subscriber
22.66666667,3,11,Saturday,Customer
13.3,3,11,Saturday,Subscriber
49.01666667,3,11,Saturday,Customer
7.416666667,3,11,Saturday,Subscriber
4.916666667,3,11,Saturday,Subscriber
35.63333333,3,11,Saturday,Customer
4.7,3,11,Saturday,Subscriber
8.466666667,3,11,Saturday,Subscriber
5.483333333,3,10,Saturday,Subscriber
9.416666667,3,10,Saturday,Customer
5.25,3,10,Saturday,Subscriber
10.68333333,3,10,Saturday,Subscriber
6.033333333,3,10,Saturday,Subscriber
5.2,3,10,Saturday,Subscriber
22.05,3,9,Saturday,Customer
8.733333333,3,9,Saturday,Subscriber
23.78333333,3,9,Saturday,Customer
2.916666667,3,9,Saturday,Subscriber
7.583333333,3,8,Saturday,Subscriber
11.03333333,3,8,Saturday,Subscriber
5.8,3,8,Saturday,Subscriber
13.43333333,3,8,Saturday,Subscriber
7.916666667,3,7,Saturday,Subscriber
12.26666667,3,7,Saturday,Subscriber
12.53333333,3,6,Saturday,Subscriber
11.85,3,1,Saturday,Subscriber
15.05,3,1,Saturday,Subscriber
12.4,3,0,Saturday,Subscriber
6.65,3,23,Friday,Subscriber
7.266666667,3,22,Friday,Subscriber
2.966666667,3,22,Friday,Subscriber
7,3,22,Friday,Subscriber
15.56666667,3,21,Friday,Customer
7.65,3,20,Friday,Customer
6.966666667,3,20,Friday,Subscriber
9.95,3,20,Friday,Subscriber
1.366666667,3,20,Friday,Subscriber
10.78333333,3,19,Friday,Subscriber
16.28333333,3,19,Friday,Subscriber
24.66666667,3,19,Friday,Customer
11.23333333,3,19,Friday,Subscriber
6.616666667,3,18,Friday,Subscriber
2.116666667,3,18,Friday,Customer
16.86666667,3,18,Friday,Subscriber
7.866666667,3,18,Friday,Subscriber
31.43333333,3,18,Friday,Customer
6.133333333,3,18,Friday,Subscriber
4.033333333,3,18,Friday,Subscriber
8.3,3,18,Friday,Subscriber
7.533333333,3,18,Friday,Subscriber
11.96666667,3,18,Friday,Subscriber
11.26666667,3,17,Friday,Customer
13.28333333,3,17,Friday,Subscriber
8.016666667,3,17,Friday,Customer
14.51666667,3,17,Friday,Subscriber
4.7,3,17,Friday,Subscriber
30.48333333,3,17,Friday,Subscriber
3.883333333,3,17,Friday,Subscriber
10.75,3,17,Friday,Subscriber
6.516666667,3,17,Friday,Subscriber
23.96666667,3,17,Friday,Subscriber
9.633333333,3,17,Friday,Subscriber
15.41666667,3,17,Friday,Subscriber
21.9,3,17,Friday,Subscriber
47.9,3,16,Friday,Customer
21.33333333,3,16,Friday,Customer
5.533333333,3,16,Friday,Subscriber
23.3,3,16,Friday,Subscriber
5.683333333,3,16,Friday,Subscriber
7.766666667,3,16,Friday,Subscriber
13.76666667,3,16,Friday,Subscriber
14.15,3,16,Friday,Subscriber
11.66666667,3,16,Friday,Subscriber
2.116666667,3,16,Friday,Subscriber
6.883333333,3,16,Friday,Subscriber
9.7,3,16,Friday,Customer
80.71666667,3,16,Friday,Customer
3.1,3,15,Friday,Subscriber
2.9,3,15,Friday,Subscriber
81.9,3,15,Friday,Customer
8.2,3,15,Friday,Subscriber
6.216666667,3,15,Friday,Subscriber
6.85,3,15,Friday,Customer
6.4,3,15,Friday,Subscriber
29.46666667,3,15,Friday,Subscriber
14.45,3,14,Friday,Subscriber
5.016666667,3,14,Friday,Subscriber
10.51666667,3,14,Friday,Subscriber
4.016666667,3,14,Friday,Subscriber
13,3,14,Friday,Subscriber
8.666666667,3,14,Friday,Subscriber
2.35,3,14,Friday,Subscriber
12.26666667,3,14,Friday,Subscriber
5.3,3,14,Friday,Subscriber
21.31666667,3,14,Friday,Customer
18.35,3,14,Friday,Subscriber
32.98333333,3,13,Friday,Subscriber
10.48333333,3,13,Friday,Subscriber
8.333333333,3,13,Friday,Subscriber
3.833333333,3,13,Friday,Subscriber
27.61666667,3,13,Friday,Customer
56.91666667,3,13,Friday,Customer
14.9,3,13,Friday,Customer
2.85,3,13,Friday,Subscriber
10.45,3,13,Friday,Subscriber
12.3,3,13,Friday,Subscriber
23.01666667,3,13,Friday,Subscriber
13.08333333,3,13,Friday,Subscriber
9.833333333,3,13,Friday,Subscriber
27.1,3,12,Friday,Customer
24.26666667,3,12,Friday,Subscriber
11.41666667,3,12,Friday,Subscriber
55.53333333,3,12,Friday,Customer
87.48333333,3,12,Friday,Customer
61.01666667,3,12,Friday,Customer
10.8,3,12,Friday,Subscriber
8.366666667,3,11,Friday,Subscriber
3.916666667,3,11,Friday,Subscriber
25.98333333,3,11,Friday,Customer
5.066666667,3,11,Friday,Subscriber
8.15,3,11,Friday,Subscriber
3.633333333,3,11,Friday,Subscriber
14.65,3,10,Friday,Subscriber
17.78333333,3,10,Friday,Subscriber
11.26666667,3,9,Friday,Subscriber
10.75,3,9,Friday,Subscriber
2.7,3,9,Friday,Subscriber
6.433333333,3,9,Friday,Subscriber
10.1,3,9,Friday,Subscriber
13.81666667,3,8,Friday,Subscriber
9.133333333,3,8,Friday,Subscriber
4.2,3,8,Friday,Subscriber
2.95,3,8,Friday,Subscriber
11.85,3,8,Friday,Subscriber
7.066666667,3,8,Friday,Subscriber
2.066666667,3,7,Friday,Subscriber
11.68333333,3,7,Friday,Subscriber
6.766666667,3,7,Friday,Subscriber
3.4,3,7,Friday,Subscriber
4.166666667,3,6,Friday,Subscriber
4.133333333,3,6,Friday,Subscriber
24.95,3,4,Friday,Subscriber
16.31666667,3,0,Friday,Subscriber
18.56666667,3,23,Thursday,Subscriber
8.133333333,3,22,Thursday,Subscriber
4.683333333,3,21,Thursday,Subscriber
15.36666667,3,21,Thursday,Subscriber
6.983333333,3,20,Thursday,Subscriber
5.766666667,3,20,Thursday,Subscriber
8.083333333,3,19,Thursday,Subscriber
4.533333333,3,19,Thursday,Subscriber
7.833333333,3,18,Thursday,Subscriber
4.583333333,3,18,Thursday,Subscriber
4.533333333,3,18,Thursday,Subscriber
5.833333333,3,18,Thursday,Subscriber
11.76666667,3,18,Thursday,Subscriber
4.066666667,3,18,Thursday,Subscriber
13,3,17,Thursday,Subscriber
12.75,3,17,Thursday,Subscriber
8.6,3,17,Thursday,Subscriber
13.16666667,3,17,Thursday,Subscriber
6.716666667,3,17,Thursday,Subscriber
4.65,3,16,Thursday,Subscriber
11.71666667,3,16,Thursday,Subscriber
5.05,3,16,Thursday,Subscriber
6.416666667,3,15,Thursday,Subscriber
2.316666667,3,15,Thursday,Subscriber
11.31666667,3,15,Thursday,Subscriber
4.75,3,15,Thursday,Subscriber
9.5,3,14,Thursday,Subscriber
10.11666667,3,14,Thursday,Subscriber
46.26666667,3,14,Thursday,Customer
7.6,3,14,Thursday,Subscriber
5.2,3,13,Thursday,Subscriber
4.066666667,3,12,Thursday,Subscriber
6.516666667,3,11,Thursday,Subscriber
7.266666667,3,11,Thursday,Subscriber
14.11666667,3,10,Thursday,Subscriber
10.98333333,3,10,Thursday,Subscriber
9.916666667,3,9,Thursday,Subscriber
3.35,3,9,Thursday,Subscriber
3.183333333,3,9,Thursday,Subscriber
5.283333333,3,8,Thursday,Subscriber
10.11666667,3,8,Thursday,Subscriber
20.6,3,7,Thursday,Subscriber
9.333333333,3,7,Thursday,Subscriber
19.15,3,6,Thursday,Subscriber
4.15,3,6,Thursday,Subscriber
4.5,3,5,Thursday,Subscriber
3.933333333,3,1,Thursday,Subscriber
15.16666667,3,21,Wednesday,Subscriber
21.48333333,3,21,Wednesday,Subscriber
5.433333333,3,20,Wednesday,Subscriber
11.1,3,20,Wednesday,Customer
13.86666667,3,20,Wednesday,Subscriber
4.083333333,3,20,Wednesday,Subscriber
11.61666667,3,19,Wednesday,Subscriber
2.766666667,3,19,Wednesday,Subscriber
15.16666667,3,18,Wednesday,Subscriber
17.43333333,3,18,Wednesday,Subscriber
13.78333333,3,18,Wednesday,Subscriber
10.8,3,18,Wednesday,Subscriber
16.06666667,3,18,Wednesday,Subscriber
4.8,3,18,Wednesday,Subscriber
9.366666667,3,18,Wednesday,Subscriber
5.083333333,3,17,Wednesday,Subscriber
10.41666667,3,17,Wednesday,Subscriber
4.583333333,3,17,Wednesday,Subscriber
8.183333333,3,17,Wednesday,Subscriber
13.86666667,3,17,Wednesday,Subscriber
10.85,3,17,Wednesday,Subscriber
11.36666667,3,17,Wednesday,Subscriber
10.13333333,3,16,Wednesday,Subscriber
21.76666667,3,16,Wednesday,Customer
20.21666667,3,16,Wednesday,Subscriber
13.2,3,16,Wednesday,Subscriber
3.766666667,3,16,Wednesday,Subscriber
8.016666667,3,16,Wednesday,Subscriber
8.016666667,3,16,Wednesday,Subscriber
27.28333333,3,16,Wednesday,Customer
3.25,3,16,Wednesday,Subscriber
14.63333333,3,15,Wednesday,Subscriber
3.783333333,3,15,Wednesday,Subscriber
11.28333333,3,15,Wednesday,Subscriber
27.46666667,3,14,Wednesday,Customer
12.38333333,3,14,Wednesday,Subscriber
16.71666667,3,14,Wednesday,Customer
16.75,3,14,Wednesday,Subscriber
1.333333333,3,13,Wednesday,Customer
5.683333333,3,13,Wednesday,Subscriber
5.483333333,3,13,Wednesday,Subscriber
18.76666667,3,13,Wednesday,Subscriber
11.01666667,3,13,Wednesday,Subscriber
7.216666667,3,13,Wednesday,Subscriber
9.633333333,3,13,Wednesday,Subscriber
14.75,3,13,Wednesday,Subscriber
14.36666667,3,12,Wednesday,Subscriber
12.45,3,12,Wednesday,Subscriber
8.083333333,3,12,Wednesday,Customer
4.716666667,3,12,Wednesday,Subscriber
2.783333333,3,12,Wednesday,Subscriber
4.433333333,3,12,Wednesday,Subscriber
6.066666667,3,12,Wednesday,Subscriber
7.566666667,3,11,Wednesday,Subscriber
31.95,3,11,Wednesday,Customer
5.816666667,3,11,Wednesday,Subscriber
21.43333333,3,11,Wednesday,Subscriber
6.883333333,3,10,Wednesday,Subscriber
6.616666667,3,10,Wednesday,Subscriber
8.3,3,10,Wednesday,Subscriber
18.73333333,3,10,Wednesday,Customer
10.75,3,10,Wednesday,Subscriber
15.25,3,9,Wednesday,Subscriber
3.05,3,9,Wednesday,Subscriber
2.75,3,9,Wednesday,Customer
9.25,3,9,Wednesday,Subscriber
5.766666667,3,9,Wednesday,Subscriber
11.45,3,9,Wednesday,Subscriber
11.2,3,9,Wednesday,Subscriber
8.166666667,3,8,Wednesday,Subscriber
4.416666667,3,8,Wednesday,Subscriber
1.966666667,3,8,Wednesday,Subscriber
14.56666667,3,8,Wednesday,Subscriber
4.166666667,3,8,Wednesday,Subscriber
11.26666667,3,8,Wednesday,Subscriber
10.26666667,3,8,Wednesday,Subscriber
6.9,3,8,Wednesday,Subscriber
7.55,3,8,Wednesday,Subscriber
2.233333333,3,8,Wednesday,Subscriber
4.6,3,8,Wednesday,Subscriber
4.6,3,8,Wednesday,Subscriber
4.65,3,8,Wednesday,Subscriber
14.86666667,3,8,Wednesday,Subscriber
26.9,3,8,Wednesday,Subscriber
17,3,7,Wednesday,Subscriber
2.116666667,3,7,Wednesday,Subscriber
8.133333333,3,7,Wednesday,Subscriber
7.95,3,7,Wednesday,Subscriber
13.36666667,3,7,Wednesday,Subscriber
8.45,3,7,Wednesday,Subscriber
13.43333333,3,7,Wednesday,Subscriber
6.433333333,3,7,Wednesday,Subscriber
11.48333333,3,6,Wednesday,Subscriber
10.25,3,6,Wednesday,Subscriber
4.316666667,3,6,Wednesday,Subscriber
8.616666667,3,6,Wednesday,Subscriber
11.88333333,3,6,Wednesday,Subscriber
7.15,3,6,Wednesday,Subscriber
3.766666667,3,5,Wednesday,Subscriber
9.05,3,5,Wednesday,Subscriber
5.95,3,22,Tuesday,Customer
2.266666667,3,22,Tuesday,Subscriber
5.7,3,21,Tuesday,Subscriber
17.78333333,3,21,Tuesday,Customer
6.116666667,3,21,Tuesday,Subscriber
22.46666667,3,21,Tuesday,Subscriber
9.433333333,3,21,Tuesday,Subscriber
9.333333333,3,20,Tuesday,Subscriber
6.766666667,3,20,Tuesday,Subscriber
6.066666667,3,20,Tuesday,Subscriber
12.81666667,3,20,Tuesday,Subscriber
20.65,3,20,Tuesday,Customer
18.53333333,3,20,Tuesday,Subscriber
15.46666667,3,20,Tuesday,Customer
5.166666667,3,20,Tuesday,Subscriber
4.35,3,20,Tuesday,Subscriber
18.08333333,3,20,Tuesday,Subscriber
8.483333333,3,20,Tuesday,Subscriber
12,3,19,Tuesday,Subscriber
10.3,3,19,Tuesday,Subscriber
18.16666667,3,19,Tuesday,Customer
14.43333333,3,19,Tuesday,Subscriber
7.65,3,19,Tuesday,Customer
19.1,3,19,Tuesday,Subscriber
16.41666667,3,19,Tuesday,Subscriber
20.78333333,3,19,Tuesday,Subscriber
3.616666667,3,19,Tuesday,Subscriber
11.56666667,3,19,Tuesday,Customer
15.43333333,3,19,Tuesday,Subscriber
5.966666667,3,19,Tuesday,Subscriber
11.03333333,3,19,Tuesday,Subscriber
13.76666667,3,19,Tuesday,Customer
12.43333333,3,19,Tuesday,Customer
15.2,3,19,Tuesday,Subscriber
5.266666667,3,19,Tuesday,Subscriber
19.08333333,3,19,Tuesday,Subscriber
15.36666667,3,19,Tuesday,Subscriber
13.65,3,19,Tuesday,Subscriber
5.916666667,3,19,Tuesday,Subscriber
36.43333333,3,19,Tuesday,Customer
62.5,3,18,Tuesday,Customer
7.783333333,3,18,Tuesday,Subscriber
3.816666667,3,18,Tuesday,Subscriber
46.33333333,3,18,Tuesday,Customer
4.016666667,3,18,Tuesday,Subscriber
11.9,3,18,Tuesday,Customer
31.3,3,18,Tuesday,Subscriber
12.33333333,3,18,Tuesday,Subscriber
7.05,3,18,Tuesday,Subscriber
8.933333333,3,18,Tuesday,Subscriber
11.4,3,18,Tuesday,Subscriber
13.1,3,18,Tuesday,Subscriber
23.25,3,18,Tuesday,Customer
16.38333333,3,18,Tuesday,Subscriber
18.33333333,3,18,Tuesday,Subscriber
6.766666667,3,18,Tuesday,Subscriber
20.11666667,3,18,Tuesday,Subscriber
12.68333333,3,18,Tuesday,Subscriber
4.533333333,3,18,Tuesday,Subscriber
4.45,3,18,Tuesday,Subscriber
3.283333333,3,18,Tuesday,Subscriber
9.116666667,3,17,Tuesday,Subscriber
16.86666667,3,17,Tuesday,Subscriber
50.15,3,17,Tuesday,Customer
11.38333333,3,17,Tuesday,Subscriber
8.6,3,17,Tuesday,Subscriber
6.1,3,17,Tuesday,Subscriber
117.2166667,3,17,Tuesday,Customer
2.75,3,17,Tuesday,Subscriber
12.2,3,17,Tuesday,Subscriber
21.63333333,3,17,Tuesday,Customer
9.433333333,3,17,Tuesday,Subscriber
10.75,3,17,Tuesday,Customer
2.183333333,3,17,Tuesday,Subscriber
8,3,17,Tuesday,Subscriber
9.166666667,3,17,Tuesday,Subscriber
11.36666667,3,17,Tuesday,Subscriber
21.1,3,17,Tuesday,Subscriber
14.48333333,3,17,Tuesday,Customer
26.01666667,3,17,Tuesday,Subscriber
10.36666667,3,17,Tuesday,Customer
2.45,3,17,Tuesday,Subscriber
9.933333333,3,17,Tuesday,Subscriber
6.516666667,3,17,Tuesday,Subscriber
1.733333333,3,17,Tuesday,Subscriber
11.81666667,3,17,Tuesday,Subscriber
19.66666667,3,17,Tuesday,Subscriber
11.15,3,17,Tuesday,Subscriber
1.783333333,3,17,Tuesday,Subscriber
8.5,3,17,Tuesday,Subscriber
23.15,3,17,Tuesday,Subscriber
24.11666667,3,17,Tuesday,Customer
7.233333333,3,17,Tuesday,Subscriber
8.416666667,3,17,Tuesday,Subscriber
4.433333333,3,16,Tuesday,Subscriber
15.2,3,16,Tuesday,Subscriber
23.45,3,16,Tuesday,Customer
11.7,3,16,Tuesday,Subscriber
5.8,3,16,Tuesday,Subscriber
19.1,3,16,Tuesday,Subscriber
6.166666667,3,16,Tuesday,Subscriber
12.41666667,3,16,Tuesday,Subscriber
8.916666667,3,16,Tuesday,Subscriber
19.85,3,16,Tuesday,Customer
5.733333333,3,16,Tuesday,Subscriber
13.4,3,16,Tuesday,Subscriber
19.58333333,3,16,Tuesday,Subscriber
2.466666667,3,16,Tuesday,Subscriber
12,3,16,Tuesday,Subscriber
22.08333333,3,16,Tuesday,Subscriber
6.416666667,3,15,Tuesday,Subscriber
15.43333333,3,15,Tuesday,Subscriber
3.816666667,3,15,Tuesday,Subscriber
7.95,3,15,Tuesday,Subscriber
25.33333333,3,15,Tuesday,Subscriber
4.833333333,3,15,Tuesday,Subscriber
12.76666667,3,15,Tuesday,Subscriber
14.73333333,3,15,Tuesday,Subscriber
6.5,3,15,Tuesday,Subscriber
6.45,3,15,Tuesday,Subscriber
7.15,3,14,Tuesday,Subscriber
9.266666667,3,14,Tuesday,Subscriber
14.75,3,14,Tuesday,Subscriber
2.683333333,3,14,Tuesday,Subscriber
6.6,3,14,Tuesday,Subscriber
18.86666667,3,14,Tuesday,Customer
26.41666667,3,14,Tuesday,Customer
4.583333333,3,14,Tuesday,Subscriber
11.35,3,14,Tuesday,Subscriber
17.4,3,14,Tuesday,Customer
5.566666667,3,13,Tuesday,Subscriber
9.55,3,13,Tuesday,Customer
4.433333333,3,13,Tuesday,Subscriber
8.25,3,13,Tuesday,Subscriber
5.45,3,13,Tuesday,Subscriber
4.466666667,3,13,Tuesday,Subscriber
4.05,3,12,Tuesday,Subscriber
16.01666667,3,12,Tuesday,Subscriber
6.766666667,3,12,Tuesday,Subscriber
5.416666667,3,12,Tuesday,Subscriber
5.516666667,3,12,Tuesday,Subscriber
24.21666667,3,12,Tuesday,Customer
28.15,3,12,Tuesday,Customer
5.266666667,3,12,Tuesday,Subscriber
23.9,3,12,Tuesday,Subscriber
23.21666667,3,11,Tuesday,Customer
4.716666667,3,11,Tuesday,Subscriber
3.633333333,3,10,Tuesday,Subscriber
16.25,3,10,Tuesday,Subscriber
3.766666667,3,10,Tuesday,Subscriber
14.68333333,3,10,Tuesday,Customer
14.08333333,3,9,Tuesday,Subscriber
17.86666667,3,9,Tuesday,Subscriber
5.166666667,3,9,Tuesday,Subscriber
26.13333333,3,8,Tuesday,Subscriber
8.25,3,8,Tuesday,Subscriber
18.71666667,3,8,Tuesday,Subscriber
7.666666667,3,8,Tuesday,Subscriber
13.63333333,3,8,Tuesday,Subscriber
2.816666667,3,8,Tuesday,Subscriber
9.116666667,3,8,Tuesday,Subscriber
9.9,3,8,Tuesday,Subscriber
15.31666667,3,8,Tuesday,Subscriber
9.2,3,8,Tuesday,Subscriber
4.1,3,7,Tuesday,Subscriber
8.483333333,3,7,Tuesday,Subscriber
17.68333333,3,7,Tuesday,Subscriber
7.483333333,3,7,Tuesday,Subscriber
10.55,3,7,Tuesday,Subscriber
5.233333333,3,7,Tuesday,Subscriber
8.416666667,3,7,Tuesday,Subscriber
13.35,3,7,Tuesday,Subscriber
5.35,3,7,Tuesday,Subscriber
22.78333333,3,7,Tuesday,Subscriber
16.96666667,3,7,Tuesday,Subscriber
21.2,3,7,Tuesday,Subscriber
8.816666667,3,7,Tuesday,Subscriber
17,3,7,Tuesday,Subscriber
3.833333333,3,7,Tuesday,Subscriber
4.2,3,6,Tuesday,Subscriber
10.45,3,6,Tuesday,Subscriber
10.26666667,3,6,Tuesday,Subscriber
6.85,3,6,Tuesday,Subscriber
16.81666667,3,0,Tuesday,Customer
8.716666667,3,23,Monday,Subscriber
6.666666667,3,22,Monday,Subscriber
10.46666667,3,21,Monday,Subscriber
5.083333333,3,21,Monday,Subscriber
2.5,3,21,Monday,Subscriber
3.35,3,21,Monday,Subscriber
6.683333333,3,21,Monday,Subscriber
1.883333333,3,21,Monday,Subscriber
2.683333333,3,20,Monday,Subscriber
8.466666667,3,20,Monday,Subscriber
15.9,3,20,Monday,Subscriber
13.01666667,3,20,Monday,Subscriber
5.733333333,3,19,Monday,Subscriber
6.95,3,19,Monday,Subscriber
24.8,3,19,Monday,Subscriber
11.25,3,19,Monday,Subscriber
10.63333333,3,19,Monday,Subscriber
22.01666667,3,19,Monday,Subscriber
41.35,3,19,Monday,Customer
9.383333333,3,19,Monday,Subscriber
15.68333333,3,19,Monday,Subscriber
7.566666667,3,19,Monday,Subscriber
28.33333333,3,19,Monday,Subscriber
14.16666667,3,19,Monday,Subscriber
5.316666667,3,19,Monday,Subscriber
14.18333333,3,19,Monday,Subscriber
20.11666667,3,19,Monday,Subscriber
7.3,3,18,Monday,Subscriber
17.66666667,3,18,Monday,Customer
9.483333333,3,18,Monday,Subscriber
7.7,3,18,Monday,Subscriber
11.83333333,3,18,Monday,Subscriber
3.966666667,3,18,Monday,Subscriber
6.75,3,17,Monday,Subscriber
2.133333333,3,17,Monday,Subscriber
15.73333333,3,17,Monday,Customer
21.6,3,17,Monday,Subscriber
2.75,3,17,Monday,Subscriber
8.383333333,3,17,Monday,Subscriber
13.08333333,3,17,Monday,Subscriber
22.35,3,17,Monday,Customer
20.96666667,3,17,Monday,Customer
2.7,3,17,Monday,Subscriber
3.55,3,17,Monday,Customer
3.6,3,17,Monday,Subscriber
20.71666667,3,17,Monday,Subscriber
5.666666667,3,17,Monday,Subscriber
7.05,3,17,Monday,Subscriber
4.933333333,3,17,Monday,Subscriber
13.16666667,3,17,Monday,Subscriber
11.48333333,3,17,Monday,Subscriber
47,3,17,Monday,Customer
25.11666667,3,16,Monday,Subscriber
24.05,3,16,Monday,Subscriber
34.66666667,3,16,Monday,Subscriber
32.16666667,3,16,Monday,Subscriber
8.25,3,16,Monday,Subscriber
7.766666667,3,16,Monday,Subscriber
21.05,3,16,Monday,Subscriber
18.5,3,16,Monday,Subscriber
11.73333333,3,16,Monday,Subscriber
4.433333333,3,16,Monday,Subscriber
18.85,3,15,Monday,Subscriber
4.1,3,15,Monday,Subscriber
11.15,3,15,Monday,Subscriber
38.71666667,3,15,Monday,Customer
16.7,3,15,Monday,Customer
4.783333333,3,15,Monday,Subscriber
3.8,3,15,Monday,Subscriber
21.75,3,15,Monday,Subscriber
11.33333333,3,15,Monday,Subscriber
6.566666667,3,15,Monday,Subscriber
9.9,3,14,Monday,Customer
12.31666667,3,14,Monday,Subscriber
38.93333333,3,14,Monday,Customer
7.066666667,3,14,Monday,Subscriber
6.75,3,14,Monday,Subscriber
4,3,14,Monday,Subscriber
12.1,3,14,Monday,Customer
2.616666667,3,14,Monday,Subscriber
21.73333333,3,14,Monday,Customer
15.93333333,3,13,Monday,Subscriber
5.583333333,3,13,Monday,Subscriber
39.96666667,3,13,Monday,Customer
7.116666667,3,13,Monday,Subscriber
9.316666667,3,13,Monday,Subscriber
3.733333333,3,13,Monday,Subscriber
3.416666667,3,13,Monday,Subscriber
8.116666667,3,13,Monday,Subscriber
4.05,3,13,Monday,Subscriber
28.35,3,12,Monday,Customer
60.1,3,12,Monday,Customer
3.116666667,3,12,Monday,Subscriber
8.6,3,12,Monday,Subscriber
